cst_cnt,btl_cnt,line,station,date,depth_m,T_degC,salinity,O2_mL_L,Sigma_Theta,O2_sat,O_mmol_kg
32260,809796,76.7,51,2010-01-31,30,13.69,33.216,5.94,24.874,100.6,258.842
32260,809797,76.7,51,2010-01-31,40,13.59,33.247,5.79,24.919,97.8,252.2945
32260,809798,76.7,51,2010-01-31,50,13.5,33.296,5.6,24.975,94.5,244.002
32260,809799,76.7,51,2010-01-31,59,13.42,33.298,5.57,24.993,93.8,242.6906
32260,809800,76.7,51,2010-01-31,69,12.9,33.273,5.37,25.077,89.4,233.9572
32260,809801,76.7,51,2010-01-31,75,12.65,33.387,5.02,25.215,83.2,218.6792
32260,809802,76.7,51,2010-01-31,85,12.07,33.419,4.45,25.351,72.9,193.8234
32260,809803,76.7,51,2010-01-31,100,11.3,33.401,4.31,25.479,69.4,187.7021
32260,809804,76.7,51,2010-01-31,101,11.29,33.396,4.3,25.477,69.3,187.267
32260,809805,76.7,51,2010-01-31,119,10.72,33.63,3.4,25.761,54.2,148.0306
32332,811763,76.7,49,2010-05-16,30,10.52,33.496,4.82,25.69,76.4,209.8697
32332,811764,76.7,49,2010-05-16,40,10.15,33.61,4.22,25.842,66.4,183.7176
32332,811765,76.7,49,2010-05-16,50,9.83,33.833,3.64,26.071,57,158.4319
32332,811766,76.7,49,2010-05-16,60,9.28,33.904,2.5,26.217,38.7,108.7977
32333,811771,76.7,51,2010-05-16,30,10.56,33.481,5.07,25.671,80.4,220.7591
32333,811772,76.7,51,2010-05-16,40,10,33.54,4.29,25.813,67.3,186.7703
32333,811773,76.7,51,2010-05-16,50,10.02,33.617,4.25,25.87,66.7,185.0186
32333,811774,76.7,51,2010-05-16,60,9.84,33.713,3.95,25.975,61.8,171.9408
32333,811775,76.7,51,2010-05-16,75,9.35,33.785,3.04,26.112,47.1,132.3115
32333,811776,76.7,51,2010-05-16,100,9.1,33.911,2.57,26.251,39.6,111.8403
32334,811785,76.7,55,2010-05-16,30,10.84,33.514,5.23,25.648,83.5,227.731
32334,811786,76.7,55,2010-05-16,50,10.49,33.571,4.89,25.754,77.5,212.9043
32334,811787,76.7,55,2010-05-16,75,9.83,33.61,4.11,25.897,64.2,178.9191
32334,811788,76.7,55,2010-05-16,100,9.49,33.823,3.16,26.12,49.1,137.5332
32407,813131,76.7,49,2010-08-16,30,11.6,33.646,4.76,25.613,77.3,207.2727
32407,813132,76.7,49,2010-08-16,40,11.26,33.652,4.21,25.68,67.9,183.3112
32407,813133,76.7,49,2010-08-16,50,10.48,33.735,3,25.884,47.6,130.5996
32407,813134,76.7,49,2010-08-16,60,10.26,33.798,2.57,25.971,40.6,111.8708
32408,813140,76.7,51,2010-08-16,30,11.06,33.341,5,25.474,80.1,217.753
32408,813141,76.7,51,2010-08-16,40,10.73,33.414,4.61,25.59,73.4,200.7455
32408,813142,76.7,51,2010-08-16,50,10.55,33.478,4.34,25.671,68.8,188.9733
32408,813143,76.7,51,2010-08-16,61,10.11,33.586,3.71,25.831,58.3,161.5165
32408,813144,76.7,51,2010-08-16,71,9.94,33.705,3.22,25.953,50.5,140.1674
32408,813145,76.7,51,2010-08-16,75,9.91,33.724,3.14,25.973,49.2,136.6824
32408,813146,76.7,51,2010-08-16,85,9.67,33.747,3.02,26.031,47.1,131.4514
32408,813147,76.7,51,2010-08-16,100,9.46,33.828,2.67,26.129,41.4,116.2059
32409,813161,76.7,55,2010-08-15,30,12.63,33.365,5.5,25.2,91.2,239.5923
32409,813162,76.7,55,2010-08-15,40,11.36,33.453,4.7,25.508,75.9,204.681
32409,813163,76.7,55,2010-08-15,50,10.27,33.562,3.89,25.785,61.4,169.3604
32409,813164,76.7,55,2010-08-15,60,9.74,33.66,3.35,25.951,52.3,145.8266
32409,813165,76.7,55,2010-08-15,71,9.65,33.723,3.08,26.015,48,134.0651
32409,813166,76.7,55,2010-08-15,75,9.53,33.761,2.79,26.064,43.3,121.4363
32409,813167,76.7,55,2010-08-15,85,9.74,33.927,2.08,26.16,32.5,90.52467
32409,813168,76.7,55,2010-08-15,100,9.7,33.954,1.99,26.188,31.1,86.60538
32591,818061,76.7,49,2011-01-28,30,11.81,33.418,5.25,25.397,85.5,228.6578
32591,818062,76.7,49,2011-01-28,31,11.8,33.425,5.22,25.405,85,227.3494
32591,818063,76.7,49,2011-01-28,40,11.4,33.464,4.48,25.509,72.4,195.1
32591,818064,76.7,49,2011-01-28,49,11.28,33.506,4.01,25.563,64.6,174.6227
32591,818065,76.7,49,2011-01-28,50,11.3,33.501,3.99,25.556,64.3,173.753
32591,818066,76.7,49,2011-01-28,64,11.12,33.532,3.75,25.613,60.2,163.2926
32592,818071,76.7,51,2011-01-29,30,12.43,33.4,5.63,25.266,92.9,245.2396
32592,818072,76.7,51,2011-01-29,40,11.88,33.481,4.95,25.433,80.8,215.584
32592,818073,76.7,51,2011-01-29,50,11.63,33.471,4.58,25.472,74.4,199.4621
32592,818074,76.7,51,2011-01-29,51,11.65,33.47,4.56,25.468,74.1,198.5919
32592,818075,76.7,51,2011-01-29,60,11.54,33.482,4.4,25.498,71.3,191.6181
32592,818076,76.7,51,2011-01-29,70,11.21,33.529,4.12,25.594,66.3,179.4074
32592,818077,76.7,51,2011-01-29,75,11.09,33.541,4.01,25.625,64.4,174.6122
32592,818078,76.7,51,2011-01-29,85,10.96,33.553,3.85,25.658,61.6,167.6397
32592,818079,76.7,51,2011-01-29,100,10.34,33.658,3.09,25.849,48.8,134.5221
32593,818095,76.7,55,2011-01-28,23,12.19,33.405,6.23,25.316,102.3,271.362
32593,818096,76.7,55,2011-01-28,30,11.68,33.413,5.31,25.418,86.3,231.2663
32593,818097,76.7,55,2011-01-28,32,11.55,33.401,5.06,25.432,82,220.375
32593,818098,76.7,55,2011-01-28,40,11.03,33.435,4.42,25.553,70.8,192.4788
32593,818099,76.7,55,2011-01-28,50,10.32,33.589,3.3,25.797,52.1,143.6717
32593,818100,76.7,55,2011-01-28,60,9.67,33.595,3.39,25.911,52.8,147.5736
32593,818101,76.7,55,2011-01-28,70,9.74,33.703,2.95,25.984,46,128.4104
32593,818102,76.7,55,2011-01-28,75,9.61,33.748,2.87,26.041,44.7,124.9211
32593,818103,76.7,55,2011-01-28,86,9.46,33.791,2.72,26.099,42.2,118.3855
32593,818104,76.7,55,2011-01-28,100,9.7,33.924,2.09,26.164,32.6,90.95953
32593,818105,76.7,55,2011-01-28,119,9.51,34.014,1.81,26.266,28.2,78.76574
32733,821889,76.7,49,2011-08-12,30,12.13,33.581,5.18,25.464,85.1,225.5943
32733,821890,76.7,49,2011-08-12,40,10.98,33.593,3.76,25.685,60.2,163.7165
32733,821891,76.7,49,2011-08-12,50,10.69,33.626,3.38,25.762,53.8,147.1597
32733,821892,76.7,49,2011-08-12,60,10.67,33.66,3.19,25.792,50.8,138.8833
32734,821899,76.7,51,2011-08-12,30,10.54,33.438,4.19,25.641,66.4,182.4473
32734,821900,76.7,51,2011-08-12,40,10.37,33.437,4.16,25.67,65.7,181.1358
32734,821901,76.7,51,2011-08-12,50,10.12,33.456,4.03,25.728,63.3,175.4654
32734,821902,76.7,51,2011-08-12,51,10.09,33.438,4.11,25.719,64.5,178.9502
32734,821903,76.7,51,2011-08-12,60,9.98,33.511,3.81,25.794,59.7,165.876
32734,821904,76.7,51,2011-08-12,70,9.84,33.577,3.55,25.869,55.5,154.5451
32734,821905,76.7,51,2011-08-12,75,9.84,33.605,3.39,25.891,53,147.5765
32734,821906,76.7,51,2011-08-12,85,9.81,33.698,3.03,25.969,47.4,131.8946
32734,821907,76.7,51,2011-08-12,100,9.79,33.798,2.62,26.051,40.9,114.0384
32735,821920,76.7,55,2011-08-12,30,12.93,33.473,5.51,25.225,92,240.022
32735,821921,76.7,55,2011-08-12,40,12.13,33.398,5.34,25.322,87.6,232.5947
32735,821922,76.7,55,2011-08-12,49,10.51,33.272,4.69,25.517,74.2,204.2437
32735,821923,76.7,55,2011-08-12,50,10.3,33.302,4.63,25.577,73,201.619
32735,821924,76.7,55,2011-08-12,60,10.02,33.38,4.25,25.685,66.6,185.0519
32735,821925,76.7,55,2011-08-12,70,9.71,33.447,4.11,25.789,64,178.938
32735,821926,76.7,55,2011-08-12,75,10.05,33.672,3.44,25.908,54,149.7507
32735,821927,76.7,55,2011-08-12,85,9.75,33.77,2.97,26.035,46.4,129.2745
32735,821928,76.7,55,2011-08-12,100,9.45,33.874,2.6,26.166,40.4,113.1552
32805,823802,76.7,49,2011-11-01,22,12.66,33.392,4.82,25.215,80,209.9669
32805,823803,76.7,49,2011-11-01,30,12.39,33.376,4.68,25.255,77.2,203.8603
32805,823804,76.7,49,2011-11-01,39,11.94,33.389,4.49,25.351,73.3,195.5656
32805,823805,76.7,49,2011-11-01,45,11.41,33.431,4.17,25.481,67.4,181.6047
32805,823806,76.7,49,2011-11-01,50,11.22,33.438,4.01,25.521,64.5,174.6299
32805,823807,76.7,49,2011-11-01,52,11.19,33.445,4,25.532,64.3,174.1925
32805,823808,76.7,49,2011-11-01,61,10.85,33.506,3.71,25.641,59.2,161.5464
32806,823814,76.7,51,2011-11-01,21,14.14,33.387,5.81,24.913,99.4,253.1674
32806,823815,76.7,51,2011-11-01,30,13.98,33.392,5.75,24.95,98,250.5439
32806,823816,76.7,51,2011-11-01,40,12.09,33.372,4.89,25.309,80.1,212.9967
32806,823817,76.7,51,2011-11-01,50,10.93,33.474,3.88,25.601,62.1,168.9554
32806,823818,76.7,51,2011-11-01,60,10.6,33.541,3.6,25.712,57.2,156.7457
32806,823819,76.7,51,2011-11-01,70,10.49,33.564,3.47,25.749,55,151.08
32806,823820,76.7,51,2011-11-01,75,10.31,33.592,3.39,25.802,53.5,147.5893
32806,823821,76.7,51,2011-11-01,85,10.21,33.613,3.34,25.835,52.6,145.4078
32806,823822,76.7,51,2011-11-01,100,10.05,33.659,3.16,25.899,49.6,137.5629
32807,823836,76.7,55,2011-11-01,21,15.85,33.389,5.75,24.544,101.8,250.6432
32807,823837,76.7,55,2011-11-01,29,15.21,33.388,5.72,24.685,100,249.3012
32807,823838,76.7,55,2011-11-01,30,15.23,33.387,5.59,24.68,97.8,243.6365
32807,823839,76.7,55,2011-11-01,40,13.77,33.385,5.25,24.989,89.1,228.7488
32807,823840,76.7,55,2011-11-01,50,11.1,33.341,4.58,25.467,73.5,199.4631
32807,823841,76.7,55,2011-11-01,60,10.77,33.418,4.18,25.586,66.6,182.0216
32807,823842,76.7,55,2011-11-01,71,10.21,33.48,3.91,25.731,61.6,170.2402
32807,823843,76.7,55,2011-11-01,75,9.94,33.54,3.68,25.824,57.6,160.2115
32807,823844,76.7,55,2011-11-01,86,9.32,33.601,3.57,25.974,55.2,155.3998
32807,823845,76.7,55,2011-11-01,99,9.08,33.702,3.4,26.091,52.3,147.983
32807,823846,76.7,55,2011-11-01,100,9.08,33.705,3.39,26.094,52.1,147.5473
32881,825760,76.7,49,2012-02-12,21,12.25,33.454,5.2,25.342,85.5,226.4922
32881,825761,76.7,49,2012-02-12,30,11.75,33.508,4.06,25.478,66.1,176.8147
32881,825762,76.7,49,2012-02-12,40,11.47,33.524,3.93,25.543,63.6,171.1423
32881,825763,76.7,49,2012-02-12,50,11.1,33.561,3.77,25.639,60.6,164.1593
32881,825764,76.7,49,2012-02-12,61,10.96,33.613,3.47,25.704,55.6,151.0867
32882,825770,76.7,51,2012-02-12,30,12.55,33.444,6.08,25.277,100.7,264.8385
32882,825771,76.7,51,2012-02-12,40,12.32,33.469,5.62,25.341,92.6,244.7861
32882,825772,76.7,51,2012-02-12,50,11.77,33.498,4.74,25.467,77.2,206.4312
32882,825773,76.7,51,2012-02-12,60,10.99,33.516,4.11,25.624,65.8,178.9668
32882,825774,76.7,51,2012-02-12,70,10.28,33.586,3.41,25.802,53.8,148.46
32882,825775,76.7,51,2012-02-12,75,10.09,33.701,2.91,25.924,45.8,126.6766
32882,825776,76.7,51,2012-02-12,85,9.81,33.763,2.66,26.02,41.6,115.7829
32882,825777,76.7,51,2012-02-12,100,9.48,33.859,2.44,26.15,37.9,106.1934
32883,825792,76.7,55,2012-02-11,27,12.08,33.451,5.18,25.372,84.9,225.6145
32883,825793,76.7,55,2012-02-11,30,12.07,33.449,5.14,25.373,84.2,223.8721
32883,825794,76.7,55,2012-02-11,38,11.56,33.464,4.94,25.479,80.1,215.1389
32883,825795,76.7,55,2012-02-11,50,11.24,33.539,3.97,25.596,63.9,172.8753
32883,825796,76.7,55,2012-02-11,58,11.07,33.536,3.84,25.625,61.6,167.2097
32883,825797,76.7,55,2012-02-11,66,10.15,33.53,3.68,25.781,57.9,160.2182
32883,825798,76.7,55,2012-02-11,75,9.91,33.637,3.3,25.905,51.7,143.6566
32883,825799,76.7,55,2012-02-11,85,9.77,33.704,3.08,25.98,48.1,134.0697
32883,825800,76.7,55,2012-02-11,95,9.71,33.746,2.88,26.023,44.9,125.3586
32883,825801,76.7,55,2012-02-11,100,9.68,33.776,2.78,26.052,43.3,121.0024
32883,825802,76.7,55,2012-02-11,110,9.48,33.831,2.63,26.128,40.8,114.4651
32956,827653,76.7,49,2012-04-02,30,10.03,33.812,3.7,26.02,58.2,161.0514
32956,827654,76.7,49,2012-04-02,40,9.67,33.867,2.97,26.124,46.3,129.2633
32956,827655,76.7,49,2012-04-02,50,9.38,33.923,2.47,26.215,38.3,107.4923
32956,827656,76.7,49,2012-04-02,51,9.37,33.921,2.45,26.215,38,106.6219
32956,827657,76.7,49,2012-04-02,61,9.27,33.941,2.28,26.247,35.3,99.22056
32957,827663,76.7,51,2012-04-02,30,10.66,33.751,5.13,25.864,81.7,223.3296
32957,827664,76.7,51,2012-04-02,40,10.26,33.793,4.22,25.966,66.7,183.6954
32957,827665,76.7,51,2012-04-02,50,9.94,33.847,3.4,26.063,53.3,147.987
32957,827666,76.7,51,2012-04-02,61,9.82,33.86,3.05,26.094,47.7,132.749
32957,827667,76.7,51,2012-04-02,70,9.49,33.917,2.57,26.193,39.9,111.8466
32957,827668,76.7,51,2012-04-02,75,9.43,33.942,2.47,26.222,38.3,107.4916
32957,827669,76.7,51,2012-04-02,85,9.33,33.969,2.15,26.26,33.3,93.56207
32957,827670,76.7,51,2012-04-02,100,9.24,33.988,2.04,26.289,31.5,88.77265
32958,827684,76.7,55,2012-04-03,30,11.44,33.673,6.51,25.664,105.4,283.4619
32958,827685,76.7,55,2012-04-03,31,11.45,33.672,6.5,25.661,105.3,283.0273
32958,827686,76.7,55,2012-04-03,41,11.45,33.673,6.5,25.662,105.3,283.0269
32958,827687,76.7,55,2012-04-03,50,11.41,33.673,6.49,25.67,105,282.5893
32958,827688,76.7,55,2012-04-03,59,11.35,33.672,6.44,25.68,104.1,280.4095
32958,827689,76.7,55,2012-04-03,70,11.34,33.669,6.44,25.68,104,280.4095
32958,827690,76.7,55,2012-04-03,75,10.81,33.605,6.15,25.725,98.2,267.7706
32958,827691,76.7,55,2012-04-03,86,9.93,33.568,4.3,25.848,67.3,187.1993
32958,827692,76.7,55,2012-04-03,100,9.42,33.794,3.05,26.109,47.3,132.7471
32958,827693,76.7,55,2012-04-03,101,9.34,33.795,3.07,26.122,47.5,133.6159
33013,829276,76.7,49,2012-07-26,30,11.59,33.702,4.17,25.659,67.7,181.5732
33013,829277,76.7,49,2012-07-26,40,11.14,33.715,3.63,25.751,58.4,158.046
33013,829278,76.7,49,2012-07-26,50,10.95,33.72,3.29,25.789,52.7,143.2374
33013,829279,76.7,49,2012-07-26,60,10.87,33.723,3.23,25.806,51.7,140.6229
33014,829285,76.7,51,2012-07-26,21,13.93,33.614,6.25,25.132,106.6,272.282
33014,829286,76.7,51,2012-07-26,30,12.84,33.599,5.28,25.341,88,229.977
33014,829287,76.7,51,2012-07-26,31,12.65,33.597,5.17,25.376,85.8,225.1781
33014,829288,76.7,51,2012-07-26,40,12.12,33.575,5.04,25.461,82.7,219.4978
33014,829289,76.7,51,2012-07-26,50,11.28,33.639,4.72,25.667,76.1,205.5201
33014,829290,76.7,51,2012-07-26,60,11.09,33.641,4.67,25.703,75,203.3359
33014,829291,76.7,51,2012-07-26,70,10.69,33.632,4.38,25.767,69.8,190.6971
33014,829292,76.7,51,2012-07-26,75,10.03,33.626,4.12,25.876,64.7,179.3581
33014,829293,76.7,51,2012-07-26,85,9.87,33.857,2.52,26.083,39.5,109.6824
33014,829294,76.7,51,2012-07-26,100,9.59,33.951,2.15,26.203,33.5,93.56726
33014,829295,76.7,51,2012-07-26,101,9.56,33.95,2.13,26.208,33.2,92.69642
33014,829296,76.7,51,2012-07-26,119,9.4,34.011,1.93,26.282,29.9,83.98647
33015,829308,76.7,55,2012-07-25,30,13.37,33.614,5.49,25.247,92.6,239.1457
33015,829309,76.7,55,2012-07-25,40,11.93,33.587,4.88,25.506,79.8,212.5203
33015,829310,76.7,55,2012-07-25,50,11.01,33.573,4.64,25.664,74.4,202.0373
33015,829311,76.7,55,2012-07-25,60,10.71,33.675,4.24,25.797,67.6,184.5964
33015,829312,76.7,55,2012-07-25,70,10.36,33.697,3.96,25.875,62.6,172.3929
33015,829313,76.7,55,2012-07-25,75,10.28,33.715,3.79,25.903,59.9,164.9877
33015,829314,76.7,55,2012-07-25,84,10.14,33.729,3.52,25.938,55.4,153.2287
33015,829315,76.7,55,2012-07-25,100,9.82,33.838,2.68,26.077,41.9,116.647
33088,831207,76.7,49,2012-11-03,21,13.885,33.4643,5.291,25.0262,90.07,230.5268
33088,831208,76.7,49,2012-11-03,30,13.323,33.475,4.941,25.148,83.16,215.2519
33088,831209,76.7,49,2012-11-03,39,12.879,33.4791,4.67,25.2413,77.86,203.4274
33088,831210,76.7,49,2012-11-03,50,12.107,33.5103,4.241,25.415,69.58,184.7087
33088,831211,76.7,49,2012-11-03,58,12.015,33.5122,4.111,25.4342,67.31,179.0434
33089,831217,76.7,51,2012-11-03,30,14.124,33.4421,5.392,24.96,92.23,234.9426
33089,831218,76.7,51,2012-11-03,40,13.433,33.4325,4.946,25.095,83.4,215.4809
33089,831219,76.7,51,2012-11-03,50,13.297,33.4323,4.921,25.1227,82.74,214.3859
33089,831220,76.7,51,2012-11-03,59,12.766,33.4485,4.648,25.2408,77.29,202.4692
33089,831221,76.7,51,2012-11-03,70,12.041,33.4803,4.241,25.4051,69.46,184.7105
33089,831222,76.7,51,2012-11-03,75,11.578,33.5183,4.038,25.6202,65.5,175.8322
33089,831223,76.7,51,2012-11-03,85,10.976,33.5785,3.633,25.6771,58.2,158.188
33089,831224,76.7,51,2012-11-03,100,10.304,33.7109,3.101,25.9338,48.99,134.9899
33089,831225,76.7,51,2012-11-03,101,10.294,33.7104,3.065,25.8995,48.41,133.4272
33090,831238,76.7,55,2012-11-02,21,14.89,33.4682,5.862,24.8171,101.86,255.4572
33090,831239,76.7,55,2012-11-02,30,13.578,33.4349,5.366,25.0667,90.75,233.7853
33090,831240,76.7,55,2012-11-02,31,13.61,33.4344,5.298,25.06,89.66,230.8242
33090,831241,76.7,55,2012-11-02,40,13.37,33.4343,5.164,25.109,86.96,224.9753
33090,831242,76.7,55,2012-11-02,50,12.514,33.4366,4.652,25.2801,76.95,202.6357
33090,831243,76.7,55,2012-11-02,61,11.872,33.453,4.465,25.4152,72.86,194.4646
33090,831244,76.7,55,2012-11-02,70,11.368,33.4979,4.01,25.5432,64.75,174.6261
33090,831245,76.7,55,2012-11-02,75,11.06,33.5527,3.744,25.6402,60.09,163.027
33090,831246,76.7,55,2012-11-02,85,10.613,33.6075,3.5,25.7635,55.64,152.384
33090,831247,76.7,55,2012-11-02,100,10.319,33.677,3.24,25.8691,51.19,141.0496
33181,833519,76.7,49,2013-01-25,30,12.953,33.2708,5.852,25.065,97.6,254.9598
33181,833520,76.7,49,2013-01-25,40,12.522,33.301,5.659,25.1729,93.54,246.5252
33181,833521,76.7,49,2013-01-25,50,11.736,33.4423,5.525,25.4272,89.88,240.628
33181,833522,76.7,49,2013-01-25,60,11.407,33.4545,4.988,25.502,80.59,217.2244
33182,833530,76.7,51,2013-01-25,21,11.984,33.4101,5.66,25.35896,92.57,246.524
33182,833531,76.7,51,2013-01-25,28,11.695,33.4305,5.462,25.42899,88.79,237.8838
33182,833532,76.7,51,2013-01-25,30,11.621,33.4533,5.416,25.46046,87.91,235.8731
33182,833533,76.7,51,2013-01-25,40,11.133,33.5197,4.999,25.60129,80.3,217.6824
33182,833534,76.7,51,2013-01-25,50,11.058,33.5355,4.734,25.62746,75.95,206.1377
33182,833535,76.7,51,2013-01-25,52,11.038,33.5261,4.699,25.6238,75.35,204.6143
33182,833536,76.7,51,2013-01-25,59,10.769,33.526,4.655,25.67164,74.21,202.6889
33182,833537,76.7,51,2013-01-25,70,10.586,33.4991,4.479,25.68311,71.11,195.0233
33182,833538,76.7,51,2013-01-25,75,10.56,33.4977,4.452,25.68674,70.64,193.847
33182,833539,76.7,51,2013-01-25,86,9.765,33.5407,4.004,25.85535,62.45,174.3118
33182,833540,76.7,51,2013-01-25,99,9.536,33.6079,3.794,25.94592,58.89,165.1549
33182,833541,76.7,51,2013-01-25,100,9.536,33.6187,3.813,25.9544,59.19,165.9807
33183,833554,76.7,55,2013-01-25,30,13.246,33.2122,5.991,24.9615,100.49,261.0421
33183,833555,76.7,55,2013-01-25,40,13.216,33.2144,5.985,24.9697,100.32,260.7785
33183,833556,76.7,55,2013-01-25,50,12.578,33.3815,5.884,25.225,97.42,256.3139
33183,833557,76.7,55,2013-01-25,61,12.488,33.4052,5.795,25.2613,95.78,252.428
33183,833558,76.7,55,2013-01-25,70,12.439,33.4052,5.787,25.2712,95.54,252.0771
33183,833559,76.7,55,2013-01-25,75,12.399,33.4154,5.484,25.2947,90.39,238.8732
33183,833560,76.7,55,2013-01-25,84,11.784,33.4058,5.348,25.396,87.07,232.9263
33183,833561,76.7,55,2013-01-25,100,10.746,33.4615,4.516,25.6186,72,196.6467
33183,833562,76.7,55,2013-01-25,101,10.625,33.4416,4.618,25.6328,73.35,201.0855
33183,833563,76.7,55,2013-01-25,119,9.884,33.5964,3.786,25.8804,59.22,164.8172
33265,835651,76.7,49,2013-04-23,24,10.061,33.8928,4.122,26.07841,64.86,179.4098
33265,835652,76.7,49,2013-04-23,29,10.008,33.9415,4.311,26.12559,67.78,187.6274
33265,835653,76.7,49,2013-04-23,30,10.003,33.963,4.311,26.14326,67.78,187.6241
33265,835654,76.7,49,2013-04-23,39,9.771,33.9648,3.465,26.18391,54.2,150.7984
33265,835655,76.7,49,2013-04-23,50,9.622,33.9701,2.869,26.21315,44.73,124.8567
33265,835656,76.7,49,2013-04-23,60,9.613,33.9709,2.796,26.21563,43.58,121.6795
33266,835661,76.7,51,2013-04-23,30,10.704,33.8042,4.832,25.89859,77.07,210.3494
33266,835662,76.7,51,2013-04-23,40,10.302,33.8483,4.118,26.00322,65.12,179.2488
33266,835663,76.7,51,2013-04-23,50,10.026,33.8876,3.801,26.08128,59.76,165.4378
33266,835664,76.7,51,2013-04-23,60,9.933,33.9173,3.756,26.12052,58.94,163.473
33266,835665,76.7,51,2013-04-23,71,9.682,33.9259,3.161,26.16948,49.33,137.5701
33266,835666,76.7,51,2013-04-23,75,9.653,33.9349,2.955,26.18145,46.09,128.6033
33266,835667,76.7,51,2013-04-23,86,9.604,33.939,2.852,26.19314,44.43,124.1192
33266,835668,76.7,51,2013-04-23,100,9.434,33.9703,2.524,26.24593,39.18,109.839
33267,835681,76.7,55,2013-04-23,30,10.53,33.8437,4.6,25.95981,73.11,200.2379
33267,835682,76.7,55,2013-04-23,40,10.421,33.8523,4.414,25.98583,69.99,192.1364
33267,835683,76.7,55,2013-04-23,50,10.392,33.8591,4.303,25.99655,68.19,187.3027
33267,835684,76.7,55,2013-04-23,60,10.148,33.8701,3.991,26.04733,62.91,173.7133
33267,835685,76.7,55,2013-04-23,70,9.505,33.8689,2.709,26.15397,42.1,117.9004
33267,835686,76.7,55,2013-04-23,75,9.291,33.8701,2.658,26.18981,41.11,115.6767
33267,835687,76.7,55,2013-04-23,85,9.098,33.8897,2.547,26.23639,39.22,110.841
33267,835688,76.7,55,2013-04-23,99,8.99,33.9547,2.233,26.3207,33.43,97.16824
33267,835689,76.7,55,2013-04-23,100,8.99,33.9665,2.222,26.31416,34.15,96.69019
33333,837434,76.7,49,2013-07-19,30,11.062,33.7597,3.643,25.80038,58.54,158.6043
33333,837435,76.7,49,2013-07-19,40,10.431,33.7701,2.964,25.92,46.98,129.0278
33333,837436,76.7,49,2013-07-19,50,10.219,33.7857,2.682,25.96899,42.32,116.7463
33333,837437,76.7,49,2013-07-19,55,10.218,33.7941,2.609,25.97591,41.17,113.5679
33334,837442,76.7,51,2013-07-19,21,12.46,33.6985,5.121,25.4921,84.75,223.0186
33334,837443,76.7,51,2013-07-19,30,12.064,33.6896,4.43,25.56131,72.7,192.9127
33334,837444,76.7,51,2013-07-19,41,10.877,33.6931,3.65,25.78198,58.39,158.9119
33334,837445,76.7,51,2013-07-19,50,10.249,33.7875,2.878,25.96527,45.44,125.2786
33334,837446,76.7,51,2013-07-19,60,10.155,33.7958,2.826,25.98816,44.53,123.0123
33334,837447,76.7,51,2013-07-19,70,10.027,33.8121,2.738,26.02295,43.03,119.1777
33334,837448,76.7,51,2013-07-19,75,9.832,33.8424,2.586,26.07949,40.47,112.5554
33334,837449,76.7,51,2013-07-19,85,9.619,33.8832,2.413,26.14702,37.59,105.0187
33334,837450,76.7,51,2013-07-19,100,9.484,33.9293,2.241,26.20572,34.82,97.52728
33335,837464,76.7,55,2013-07-19,30,12.652,33.6825,4.663,25.44291,77.47,203.0826
33335,837465,76.7,55,2013-07-19,40,11.088,33.5966,4.498,25.66921,72.24,195.8533
33335,837466,76.7,55,2013-07-19,50,10.442,33.6531,3.887,25.82728,61.58,169.2229
33335,837467,76.7,55,2013-07-19,60,10.264,33.687,3.637,25.88469,57.41,158.3301
33335,837468,76.7,55,2013-07-19,70,9.935,33.7224,3.302,25.96837,51.75,143.7348
33335,837469,76.7,55,2013-07-19,75,9.908,33.7634,3.203,26.0051,50.18,139.4203
33335,837470,76.7,55,2013-07-19,85,9.757,33.7861,2.994,26.04835,46.76,130.3175
33335,837471,76.7,55,2013-07-19,99,9.377,33.8143,2.807,26.13313,43.48,122.168
33335,837472,76.7,55,2013-07-19,100,9.372,33.8235,2.773,26.14117,42.95,120.6873
33407,839352,76.7,49,2013-11-23,30,12.367,33.5514,4.154,25.39636,68.55,180.9229
33407,839353,76.7,49,2013-11-23,40,12.358,33.553,4.326,25.39983,71.37,188.4135
33407,839354,76.7,49,2013-11-23,50,12.339,33.5518,4.167,25.40304,68.72,181.4879
33407,839355,76.7,49,2013-11-23,61,12.334,33.5526,4.086,25.40517,67.37,177.9597
33408,839361,76.7,51,2013-11-23,30,14.358,33.5708,5.742,25.0103,98.76,250.1806
33408,839362,76.7,51,2013-11-23,40,13.282,33.537,5.013,25.20619,84.32,218.3761
33408,839363,76.7,51,2013-11-23,50,12.427,33.5258,4.538,25.36599,74.96,197.6534
33408,839364,76.7,51,2013-11-23,60,11.772,33.5338,4.173,25.49648,67.98,181.7326
33408,839365,76.7,51,2013-11-23,70,11.386,33.5455,4.044,25.577,65.34,176.1009
33408,839366,76.7,51,2013-11-23,75,11.121,33.5812,3.748,25.65285,60.23,163.1992
33408,839367,76.7,51,2013-11-23,85,10.719,33.6285,3.292,25.76137,52.46,143.3284
33408,839368,76.7,51,2013-11-23,100,10.522,33.6772,3.054,25.83428,48.47,132.9568
33409,839383,76.7,55,2013-11-23,26,13.941,33.5545,5.8,25.08462,98.9,252.6894
33409,839384,76.7,55,2013-11-23,30,13.925,33.555,5.798,25.08855,98.84,252.6013
33409,839385,76.7,55,2013-11-23,34,13.891,33.5545,5.751,25.09543,97.97,250.5519
